IRG,accesses,reads,writes
10891,0,1,0
10892,8,0,0
10893,1,1,0
10894,23,0,0
10895,16,3,0
10896,0,4,0
10897,5,3,0
10898,6,5,0
10899,32,36,0
10900,1,1,0
10901,5,0,0
10902,11,1,0
10903,2,13,0
10904,3,0,1
10905,1,3,0
10906,0,4,0
10907,3,1,0
10910,1,0,0
10911,0,1,0
10913,0,1,1
10915,0,1,0
10916,1,0,0
10917,0,2,0
10919,3,3,0
10920,2,0,1
10921,7,1,0
10923,1,0,0
10925,2,0,0
10926,0,3,0
10927,1,16,0
10928,1,17,0
10929,1,23,0
10930,1,7,0
10931,0,6,0
10932,0,2,0
10933,1,16,0
10935,2,0,0
10936,1,0,0
10938,0,2,0
10940,0,2,0
10942,0,2,0
10943,1,3,0
10944,1,9,0
10945,0,2,0
10946,1,4,0
10948,3,3,0
10949,5,0,0
10950,2,15,0
10951,1,0,0
10952,1,3,0
10953,8,1,0
10954,0,1,0
10955,2,1,0
10956,0,3,0
10957,3,6,0
10958,0,6,0
10959,2,0,0
10960,2,2,0
10961,1,5,0
10964,1,1,0
10965,1,0,0
10966,0,1,0
10967,1,0,0
10968,4,0,0
10969,1,2,0
10970,2,2,0
10972,2,1,0
10973,1,8,0
10974,1,1,0
10975,2,4,0
10976,1,8,0
10977,0,9,0
10978,0,2,0
10979,0,1,0
10980,1,2,0
10981,2,0,0
10984,2,3,0
10985,4,0,0
10986,2,1,0
10987,6,2,0
10988,1,0,0
10989,1,0,0
10990,0,1,0
10991,0,1,0
10992,2,1,0
10994,1,0,0
10995,2,0,0
10997,2,0,0
10998,1,3,0
10999,4,0,0
11000,0,10,0
11001,5,2,0
11002,0,4,0
11003,1,3,0
11004,0,4,0
11006,0,18,0
11007,2,16,0
11008,1,0,0
11009,0,17,0
11010,1,0,0
11011,1,0,0
11012,1,0,0
11013,0,1,0
11014,0,2,0
11015,1,2,0
11016,1,1,0
11018,0,1,0
11020,4,1,0
11021,3,0,0
11022,1,0,0
11023,2,0,0
11024,1,6,0
11025,2,2,0
11026,1,0,0
11027,1,2,0
11028,3,0,0
11030,0,3,0
11031,3,0,0
11032,2,0,0
11034,2,0,0
11035,1,0,0
11036,1,0,0
11039,0,1,0
11040,2,1,0
11041,1,0,0
11042,2,2,0
11043,2,0,0
11044,2,1,0
11046,1,0,0
11047,1,0,0
11048,0,1,0
11049,0,1,0
11050,3,1,0
11051,0,3,0
11052,0,0,1
11054,0,4,0
11055,2,1,0
11056,5,17,0
11057,2,3,0
11058,1,17,0
11059,1,0,0
11060,0,6,0
11061,16,0,0
11063,1,17,0
11064,12,0,0
11065,1,17,0
11066,16,0,0
11067,1,0,0
11068,0,1,0
11069,1,1,0
11070,3,15,0
11071,6,2,0
11072,3,20,0
11073,2,3,0
11074,2,0,0
11075,3,3,0
11076,0,4,0
11077,0,1,0
11078,5,2,0
11079,17,1,0
11080,2,3,0
11081,2,0,0
11082,6,0,0
11083,5,0,0
11084,0,4,0
11085,3,2,0
11086,12,2,0
11087,0,4,0
11088,5,3,0
11089,9,3,0
11090,2,7,0
11091,6,3,0
11092,1,1,0
11093,1,17,0
11094,2,4,0
11095,0,3,0
11096,0,4,1
11097,2,2,0
11098,3,5,0
11099,1,1,0
11100,1,5,0
11101,1,5,0
11102,2,6,0
11103,2,1,0
11104,1,1,0
11105,0,1,0
11106,3,1,0
11107,0,1,0
11108,0,1,0
11109,0,2,0
11110,1,0,0
11111,1,3,0
11112,2,3,0
11113,2,2,0
11114,1,3,0
11115,1,6,0
11116,1,1,0
11117,6,2,0
11118,3,1,0
11119,2,3,0
11120,20,2,0
11121,1,0,0
11122,5,1,0
11124,37,1,0
11125,6,0,0
11126,1,0,0
11127,1,0,0
11128,1,0,0
11129,1,0,0
11130,4,2,0
11131,1,0,0
11132,2,1,0
11133,1,1,0
11135,1,0,0
11136,1,1,0
11138,0,2,0
11139,1,1,0
11140,2,2,0
11141,1,1,0
11142,1,0,0
11144,2,0,0
11145,1,1,0
11146,1,0,0
11147,1,0,0
11149,0,1,0
11150,2,2,0
11151,0,2,0
11152,3,0,0
11153,1,2,0
11154,1,0,1
11155,1,0,0
11156,1,1,0
11158,0,4,0
11159,2,0,0
11160,1,0,0
11161,1,0,0
11162,2,1,0
11163,2,1,0
11164,0,2,0
11165,0,1,0
11166,2,0,0
11167,1,9,0
11169,2,0,0
11170,1,0,0
11171,2,1,0
11172,2,0,0
11173,1,0,0
11174,1,1,0
11175,1,3,0
11176,3,0,0
11177,0,8,0
11178,3,0,0
11179,1,0,0
11180,0,1,0
11181,10,0,0
11182,1,10,0
11183,28,6,0
11184,8,5,0
11185,12,7,0
11186,3,7,0
11187,11,3,0
11188,6,3,0
11189,4,3,0
11190,7,5,0
11191,10,6,0
11192,1,11,0
11193,1,5,0
11194,6,1,0
11195,3,3,0
11196,0,2,0
11197,4,2,0
11198,4,1,0
11199,2,2,0
11200,1,4,0
11201,1,1,0
11202,5,1,0
11203,0,0,1
11204,1,1,1
11205,1,2,0
11206,0,1,0
11207,1,1,0
11208,0,1,0
11209,1,2,0
11210,0,2,0
11212,0,1,1
11213,1,2,0
11214,0,2,0
11215,1,1,0
11217,0,2,0
11218,2,3,0
11220,6,0,0
11221,0,1,0
11222,0,9,0
11223,2,0,0
11224,0,1,0
11225,0,1,0
11226,0,1,0
11227,0,3,0
11228,0,2,0
11229,2,4,0
11230,1,1,0
11231,3,5,0
11232,1,9,0
11233,1,3,0
11234,8,1,0
11235,0,2,0
11237,2,0,0
11238,0,1,0
11239,1,0,0
11241,0,1,0
11243,2,0,0
11244,1,0,0
11245,2,2,0
11246,1,2,0
11247,0,1,0
11250,0,1,0
11251,3,0,0
11252,1,0,0
11253,18,0,0
11254,1,0,0
11255,0,1,0
11256,0,1,0
11257,2,0,0
11258,0,1,0
11259,4,0,0
11260,6,1,0
11262,1,0,0
11263,7,0,0
11264,1,0,1
11265,3,0,0
11267,1,2,0
11268,2,0,0
11269,1,0,0
11270,1,1,0
11271,2,3,0
11272,13,0,0
11273,1,1,0
11274,2,0,0
11275,1,1,0
11276,1,0,0
11277,1,0,0
11280,3,1,0
11281,2,0,0
11282,22,0,0
11283,1,0,0
11284,6,1,0
11285,0,1,0
11286,2,0,0
11287,1,0,0
11288,4,1,0
11289,1,1,0
11290,2,0,1
11291,2,1,0
11292,1,1,0
11293,0,2,0
11294,0,2,0
11295,4,2,0
11296,4,1,0
11298,2,0,0
11300,1,2,0
11301,1,0,0
11302,1,0,0
11303,5,0,0
11304,1,2,0
11305,2,2,0
11306,0,1,0
11307,0,1,0
11308,1,3,0
11309,0,1,0
11310,0,1,0
11311,0,3,0
11312,1,1,0
11313,1,0,0
11315,3,1,0
11316,5,0,0
11317,1,0,0
11319,1,0,0
11321,1,2,0
11322,1,0,0
11323,2,0,0
11324,1,1,0
11325,1,1,0
11326,2,1,0
11327,2,0,0
11328,0,1,0
11329,1,0,0
11331,1,0,0
11332,3,0,0
11334,2,1,0
11335,0,1,0
11336,2,0,0
11337,3,1,0
11338,0,1,0
11339,1,0,0
11340,2,3,0
11341,1,0,0
11342,1,2,0
11343,3,0,0
11344,2,0,0
11346,1,0,0
11347,1,2,0
11348,3,15,0
11349,0,1,0
11351,1,1,0
11353,1,0,0
11354,1,1,0
11355,0,3,0
11356,2,2,0
11357,0,2,0
11358,2,0,0
11359,3,3,0
11360,0,5,0
11363,2,2,0
11364,5,0,0
11365,1,0,0
11366,18,0,0
11367,7,1,0
11368,16,0,0
11370,0,4,0
11371,0,1,0
11372,1,2,0
11373,1,0,0
11374,7,0,0
11375,1,0,0
11376,9,0,0
11377,1,0,0
11378,0,1,0
11379,17,4,0
11380,38,0,0
11381,19,0,1
11382,31,0,0
11383,32,2,0
11384,1,2,0
11387,5,1,0
11388,0,1,0
11389,0,1,0
11390,0,1,0
11391,33,1,0
11392,4,1,0
11394,15,0,0
11395,1,2,0
11396,18,2,0
11397,0,1,0
11398,2,0,0
11399,18,1,0
11400,17,1,0
11402,6,1,0
11403,0,1,0
11404,2,1,0
11405,1,0,0
11406,3,0,0
11408,2,4,0
11409,0,1,0
11410,18,0,0
11411,1,1,0
11412,0,1,0
11414,1,0,0
11415,1,1,0
11416,3,1,0
11417,1,0,0
11419,1,0,0
11420,3,0,0
11421,0,2,0
11422,1,0,0
11423,1,0,0
11424,16,0,0
11425,1,1,0
11427,1,0,0
11429,0,2,0
11430,15,0,0
11432,1,0,0
11436,1,0,0
11437,1,0,0
11438,0,2,0
11441,1,0,0
11442,1,0,0
11443,0,12,0
11444,0,2,0
11445,1,4,0
11446,16,37,0
11447,7,8,0
11448,3,1,0
11449,19,0,0
11450,7,4,0
11451,1,1,0
11452,2,3,0
11453,2,0,0
11454,2,1,0
11455,2,2,0
11457,0,3,0
11458,3,1,0
11459,35,0,0
11460,1,4,0
11462,0,1,0
11463,0,1,0
11464,3,1,1
11465,1,0,0
11466,0,1,0
11467,2,10,0
11468,2,1,0
11469,0,1,1
11470,0,1,0
11472,0,3,0
11473,0,1,0
11474,2,1,0
11475,1,1,0
11476,7,0,0
11477,1,1,0
11479,1,0,0
11482,2,1,0
11483,0,2,0
11484,2,0,0
11485,1,0,0
11486,0,1,0
11487,1,1,0
11488,6,18,0
11489,2,4,0
11490,20,1,0
11491,1,1,0
11492,1,1,0
11493,9,1,0
11494,2,0,0
11495,1,1,0
11496,4,1,0
11497,2,0,0
11498,2,2,0
11499,1,1,0
11500,2,1,0
11501,1,0,0
11502,2,0,0
11503,1,0,0
11504,2,0,0
11505,1,0,0
11506,3,1,0
11507,1,0,0
11508,2,0,0
11509,1,0,0
11510,1,0,0
11511,1,0,0
11512,2,63,0
11513,0,2,0
11514,1,0,0
11515,2,2,0
11516,6,0,0
11517,1,0,0
11518,5,0,0
11519,2,0,1
11520,16,0,0
11521,6,0,0
11522,2,1,0
11523,4,4,0
11526,11,1,0
11528,3,1,0
11529,4,12,0
11530,1,1,0
11531,0,15,0
11532,4,1,0
11533,1,1,0
11534,2,1,0
11535,1,1,0
11536,0,2,0
11537,4,1,0
11538,2,2,0
11539,2,0,0
11540,1,0,0
11541,18,1,0
11542,2,1,0
11543,11,1,0
11544,11,2,0
11545,0,11,0
11546,1,2,0
11547,0,1,1
11548,1,0,0
11549,0,18,0
11550,1,0,0
11551,1,16,0
11552,2,0,0
11553,1,15,0
11554,1,0,0
11555,1,16,0
11556,0,2,0
11557,2,1,0
11558,2,17,0
11559,4,3,0
11560,2,4,0
11561,1,2,0
11562,0,11,0
11563,4,2,0
11564,7,1,0
11566,5,1,0
11567,21,0,0
11568,5,0,0
11569,6,0,0
11570,21,0,0
11571,1,0,0
11572,2,0,0
11573,0,1,0
11574,5,1,0
11575,1,1,0
11576,2,2,1
11577,2,10,0
11578,0,4,0
11579,1,1,0
11581,1,0,0
11583,1,0,0
11584,1,2,0
11585,0,1,0
11586,0,1,0
11587,0,2,0
11590,0,3,0
11591,3,1,0
11592,2,1,0
11593,1,0,0
11594,1,0,0
11595,2,0,0
11596,1,0,0
11598,0,1,0
11599,1,0,0
11601,0,1,0
11602,0,1,0
11603,0,2,0
11605,0,2,0
11606,1,1,0
11607,4,1,0
11608,1,0,0
11609,0,1,0
11610,0,1,0
11611,16,0,0
11612,2,0,0
11613,1,0,0
11614,0,6,0
11615,1,9,0
11617,1,0,0
11619,1,3,0
11620,2,1,0
11621,1,1,0
11622,5,0,0
11624,0,1,0
11626,0,1,0
11627,16,2,0
11629,18,1,0
11630,1,0,0
11631,5,1,0
11632,11,3,0
11634,3,1,0
11635,1,0,1
11636,2,0,0
11637,1,1,0
11639,0,1,0
11640,0,1,0
11641,1,0,0
11642,0,1,0
11643,1,1,0
11644,0,1,0
11645,0,1,0
11646,1,0,0
11647,2,1,0
11648,3,1,0
11649,2,0,0
11650,1,16,0
11651,0,1,0
11652,0,1,0
11653,0,1,0
11654,1,0,0
11657,1,0,0
11660,1,1,0
11662,1,0,0
11664,3,0,0
11665,0,1,0
11666,1,0,0
11667,0,1,0
11669,0,3,0
11670,0,2,0
11671,0,1,0
11672,1,0,0
11674,1,1,0
11675,2,16,0
11676,1,1,0
11677,0,1,0
11680,0,1,0
11681,1,2,0
11684,5,0,0
11685,0,1,1
11686,2,1,0
11687,3,0,0
11688,1,18,0
11690,1,0,0
11691,1,0,0
11694,1,0,0
11695,1,0,0
11696,1,0,0
11698,2,1,0
11699,0,2,0
11700,1,0,0
11701,2,0,0
11704,0,1,0
11705,1,1,0
11706,1,0,0
11707,0,1,0
11709,0,1,0
11710,0,2,0
11711,0,1,0
11712,1,1,0
11713,3,0,0
11714,2,0,0
11715,1,0,0
11717,1,1,0
11718,1,0,0
11719,0,1,0
11721,1,5,0
11722,1,1,0
11723,1,0,0
11724,1,0,0
11725,1,1,0
11727,2,0,0
11728,1,0,0
11729,1,1,0
11731,1,0,0
11732,2,0,0
11734,1,2,0
11736,1,0,0
11738,1,1,0
11739,5,0,0
11741,2,0,0
11742,3,0,0
11743,4,0,0
11744,3,0,0
11745,1,1,0
11746,0,2,0
11747,16,0,0
11750,16,0,1
11751,2,1,0
11752,3,1,0
11754,17,1,0
11755,2,8,0
11756,1,0,0
11757,1,1,0
11758,1,1,0
11759,16,2,0
11761,3,0,0
11762,10,0,0
11763,1,1,0
11766,0,2,0
11767,0,1,0
11768,17,1,0
11769,2,2,0
11770,3,0,0
11771,3,2,0
11772,1,0,0
11773,2,0,0
11774,0,1,0
11775,0,2,0
11776,1,0,1
11777,2,2,1
11778,1,1,0
11779,1,1,0
11781,17,1,0
11782,0,1,0
11783,0,3,0
11785,0,1,0
11786,0,1,0
11787,1,0,0
11788,1,17,0
11790,1,0,0
11792,2,5,0
11793,1,0,0
11795,0,7,0
11796,0,1,0
11797,2,2,0
11802,0,1,0
11803,1,0,0
11805,2,0,0
11808,1,0,0
11809,1,0,0
11811,2,0,0
11812,13,0,0
11813,1,1,0
11814,2,1,0
11815,2,0,0
11816,2,0,0
11817,1,2,0
11819,0,2,0
11820,0,1,0
11821,3,0,0
11822,1,0,0
11823,2,0,0
11824,1,0,0
11825,0,4,0
11826,10,2,0
11827,2,2,0
11828,1,0,0
11829,2,1,0
11830,2,9,0
11831,1,0,0
11832,1,1,0
11834,1,0,0
11835,1,4,0
11836,1,3,0
11837,3,1,0
11838,0,1,0
11839,1,1,0
11841,0,2,0
11842,1,1,0
11843,0,2,0
11844,1,0,0
11845,2,0,0
11846,1,0,0
11847,0,2,0
11848,2,1,0
11849,1,0,0
11850,1,0,0
11851,4,0,0
11852,2,0,0
11853,1,0,0
11854,2,2,0
11855,0,1,0
11856,1,3,0
11857,2,1,0
11858,2,0,0
11859,1,0,0
11860,0,1,0
11861,2,0,0
11863,0,1,0
11865,1,1,0
11866,1,0,0
11867,5,0,0
11868,0,1,0
11869,1,3,0
11870,1,0,0
11871,1,1,0
11872,1,2,0
11873,2,0,0
11874,1,0,0
11875,0,2,0
11877,2,3,0
11879,2,1,0
11880,6,1,0
11881,2,2,0
11882,1,1,0
11884,1,0,0
11887,8,0,0
11888,1,1,0
11890,1,0,0
11891,5,0,0
11893,1,1,0
11894,2,1,0
11895,1,2,0
11896,0,4,0
11897,0,2,0
11898,5,4,0
11899,1,0,0
11900,6,1,0
11901,6,1,0
11903,5,0,0
11904,1,0,0
11905,1,0,0
11906,2,0,0
11908,1,1,0
11909,1,1,0
11910,4,0,0
11911,1,1,0
11912,2,0,0
11913,1,1,0
11916,3,4,0
11917,12,0,0
11918,1,0,0
11920,3,0,0
11923,0,1,0
11924,1,1,0
11925,1,0,0
11926,1,1,0
11927,2,0,0
11928,1,0,0
11929,1,3,0
11930,1,5,0
11931,2,3,0
11932,1,0,0
11933,2,2,0
11934,1,0,0
11935,3,2,0
11936,0,1,0
11937,2,0,0
11938,1,0,0
11939,3,0,0
11941,10,0,0
11943,7,2,0
11944,3,0,0
11945,1,0,0
11946,1,0,0
11947,3,0,0
11948,10,0,0
11949,0,4,0
11950,0,2,0
11951,15,0,0
11952,0,2,0
11953,0,2,0
11954,8,1,1
11955,2,1,0
11956,0,2,0
11957,1,1,0
11958,0,11,0
11959,2,1,0
11960,1,0,0
11961,0,1,0
11962,1,2,0
11963,15,3,0
11964,0,1,0
11965,1,0,0
11966,1,0,0
11968,5,0,0
11970,1,0,0
11971,2,1,0
11972,0,2,0
11974,0,1,0
11975,1,1,0
11977,1,1,0
11978,1,0,0
11979,1,0,0
11980,1,0,0
11982,1,0,0
11985,2,0,0
11986,1,2,0
11987,15,0,0
11988,7,1,0
11989,0,1,0
11990,0,5,0
11991,13,2,1
11992,18,0,0
11993,2,1,0
11994,2,0,0
11995,0,1,0
11996,0,2,0
11997,2,0,0
11998,1,0,0
12000,2,0,0
12001,2,1,0
12002,0,2,0
12003,2,0,0
12004,5,0,0
12005,1,2,0
12006,1,2,0
12008,0,1,0
12009,2,1,0
12011,5,0,0
12012,0,1,0
12013,1,0,1
12014,1,3,0
12016,1,2,0
12018,1,4,0
12020,1,1,0
12021,1,0,0
12022,0,1,0
12023,1,1,0
12025,0,3,0
12026,1,0,0
12027,1,0,0
12028,1,0,0
12029,0,1,0
12030,2,0,0
12031,13,2,0
12032,4,0,0
12033,4,1,0
12034,3,1,0
12035,5,1,0
12036,2,1,0
12037,2,0,0
12039,1,1,0
12040,2,0,0
12041,1,4,0
12042,1,15,0
12043,32,2,0
12044,5,0,0
12045,2,0,0
12046,4,1,0
12047,28,1,0
12048,1,4,0
12049,3,3,0
12051,2,0,0
12052,1,0,0
12053,2,0,0
12054,2,1,0
12055,2,0,0
12056,3,1,0
12057,0,1,0
12058,1,0,0
12059,1,0,0
12060,1,2,0
12062,2,2,0
12063,0,1,0
12064,1,0,0
12065,0,1,0
12066,1,0,0
12067,1,1,0
12068,1,1,0
12069,3,0,0
12071,1,0,0
12072,5,1,0
12073,3,0,0
12074,1,0,0
12075,3,0,0
12076,1,0,0
12077,2,1,0
12078,32,2,0
12079,0,1,0
12080,2,1,0
12081,11,1,0
12082,9,1,0
12083,6,0,0
12084,6,0,0
12085,7,2,0
12086,1,1,0
12087,5,0,0
12088,1,1,0
12089,1,0,0
12090,5,1,0
12091,1,0,0
12092,15,0,0
12093,2,0,0
12094,0,2,0
12097,17,0,0
12098,1,0,0
12099,47,0,0
12100,1,1,0
12102,1,1,0
12103,1,0,0
12104,10,0,0
12107,9,3,0
12109,0,1,0
12110,1,1,0
12111,1,4,0
12112,0,0,1
12113,2,0,0
12114,0,1,0
12115,1,1,0
12117,2,0,0
12118,0,1,0
12120,3,1,0
12121,2,0,0
12122,1,3,0
12123,1,3,0
12124,1,5,0
12125,1,1,0
12127,0,1,0
12128,2,0,0
12129,1,2,0
12130,0,2,0
12132,1,1,0
12133,0,2,0
12134,1,0,0
12135,2,1,0
12136,2,0,0
12137,4,4,0
12138,0,1,0
12139,0,2,0
12140,0,2,0
12142,1,0,0
12144,1,1,0
12145,33,0,0
12146,4,1,0
12147,1,1,0
12148,2,6,0
12149,1,1,0
12150,2,3,0
12151,11,1,0
12152,0,1,2
12155,0,1,0
12156,1,1,0
12157,3,1,0
12158,1,3,0
12159,1,1,0
12160,0,1,0
12161,0,3,0
12162,0,1,0
12163,1,1,0
12164,0,14,0
12165,0,1,0
12166,0,2,0
12167,1,9,0
12169,0,18,0
12170,1,10,0
12171,0,2,0
12173,2,5,0
12174,1,4,0
12175,1,10,0
12176,0,7,0
12177,1,0,0
12178,0,8,0
12179,1,2,0
12180,0,33,0
12181,0,1,0
12182,0,2,0
12183,1,2,0
12184,0,8,0
12185,1,0,0
12186,0,15,0
12188,0,16,0
12189,3,6,0
12190,1,27,0
12191,1,6,0
12192,1,1,0
12194,1,1,0
12196,1,0,0
12198,1,1,0
12201,4,1,0
12202,0,1,0
12203,0,1,0
12204,3,2,0
12205,2,0,0
12207,4,1,0
12208,1,0,0
12209,10,0,1
12210,17,16,0
12211,0,6,0
12212,0,1,0
12213,0,1,0
12214,4,0,0
12218,6,0,0
12219,19,1,0
12221,4,0,0
12222,2,0,0
12223,3,1,0
12224,1,1,0
12225,1,1,0
12226,9,2,0
12228,1,0,0
12229,1,1,0
12230,1,0,0
12231,6,1,0
12232,1,0,0
12233,1,0,0
12234,2,1,0
12235,0,1,1
12236,0,1,0
12237,2,0,0
12239,0,2,0
12240,4,0,0
12241,0,1,0
12242,0,1,0
12245,0,7,0
12247,1,1,0
12248,0,3,0
12249,2,0,0
12250,1,1,0
12251,2,1,0
12252,2,1,0
12253,1,0,0
12259,0,1,0
12261,1,0,0
12263,1,4,0
12264,0,2,0
12265,0,16,0
12266,0,6,0
12267,0,1,0
12269,1,2,0
12271,3,0,0
12272,1,0,0
12273,2,0,0
12274,3,0,0
12275,1,0,0
12276,1,1,0
12277,2,1,0
12278,3,0,0
12279,16,1,0
12280,5,0,0
12281,31,0,0
12283,2,1,0
12284,1,0,0
12286,1,0,0
12288,0,1,0
12289,2,0,0
12292,2,0,0
12293,4,2,0
12294,1,0,1
12296,1,0,0
12297,0,3,0
12298,1,0,0
12299,2,0,0
12300,2,0,0
12301,3,3,0
12302,0,1,0
12304,1,1,0
12305,0,1,0
12307,15,1,0
12308,18,1,0
12309,6,2,0
12310,7,0,0
12311,17,0,0
12312,1,1,1
12313,1,0,0
12314,0,2,0
12315,15,0,0
12316,1,1,0
12317,1,0,0
12318,2,1,0
12319,1,0,0
12321,2,0,0
12323,1,3,0
12324,1,1,0
12325,2,2,0
12327,1,0,0
12328,1,0,0
12329,1,0,0
12330,2,0,0
12332,16,0,0
12333,1,0,0
12336,16,0,0
12337,0,1,0
12338,16,0,0
12339,0,1,0
12340,1,2,0
12341,2,0,0
12342,10,0,0
12343,1,3,0
12344,19,0,0
12345,0,1,0
12346,3,0,0
12347,2,0,0
12348,1,0,0
12349,1,0,0
12351,0,6,0
12352,1,0,0
12353,1,1,0
12354,1,0,0
12357,0,1,0
12358,1,3,0
12359,3,1,0
12360,2,0,0
12361,5,1,0
12362,2,1,0
12363,16,2,0
12364,8,1,0
12365,6,0,0
12366,6,0,0
12367,3,0,0
12368,4,0,0
12369,1,0,0
12370,3,0,0
12371,7,0,0
12372,3,0,0
12373,7,0,0
12374,4,1,0
12375,1,1,0
12376,3,0,0
12377,1,1,0
12378,0,2,0
12380,3,1,0
12381,1,1,0
12382,1,0,0
12383,4,9,0
12384,2,0,0
12385,2,1,0
12386,3,1,0
12387,3,0,0
12388,3,1,0
12389,1,9,1
12390,1,0,0
12391,4,0,0
12393,1,1,0
12394,1,0,0
12395,1,1,0
12396,0,1,0
12397,1,1,0
12400,16,0,0
12401,1,0,0
12404,1,1,0
12405,1,1,0
12406,0,1,0
12407,2,11,0
12408,1,0,0
12409,1,0,0
12410,0,1,0
12411,2,0,0
12412,0,1,0
12413,0,2,0
12414,1,1,0
12415,1,6,0
12416,3,1,0
12417,0,2,0
12418,1,1,0
12419,1,1,0
12420,2,0,0
12421,3,3,0
12422,1,1,0
12423,0,1,0
12424,1,0,0
12427,2,0,0
12428,2,0,0
12432,1,0,0
12434,1,2,0
12435,0,10,0
12436,2,1,0
12437,1,1,0
12438,0,1,0
12439,1,0,0
12440,0,2,0
12441,1,0,0
12442,1,2,0
12443,0,3,0
12444,2,1,0
12446,1,0,0
12448,0,1,0
12449,1,1,0
12451,1,0,0
12454,0,1,0
12455,1,0,0
12456,1,1,1
12457,0,1,0
12458,1,0,0
12459,2,0,0
12460,0,1,0
12462,1,1,0
12464,1,1,0
12465,1,0,0
12466,1,0,0
12467,1,0,0
12469,1,0,0
12470,1,0,0
12471,1,1,0
12472,1,0,0
12473,1,0,0
12474,1,2,0
12475,1,12,0
12476,1,0,0
12477,3,0,0
12478,1,0,0
12479,0,1,0
12480,0,1,0
12481,1,0,0
12482,0,1,0
12483,1,0,1
12484,2,1,0
12485,1,1,0
12486,1,1,0
12487,1,0,0
12488,0,1,0
12489,1,0,0
12490,2,3,0
12491,2,1,0
12492,7,9,0
12493,1,0,0
12496,0,2,0
12499,1,1,0
12502,0,2,0
12503,1,0,0
12504,2,0,0
12505,3,1,0
12506,5,0,0
12507,1,0,0
12509,1,1,0
12510,1,1,0
12512,0,0,2
12513,1,0,0
12514,1,1,0
12516,2,1,0
12517,1,0,0
12518,1,1,1
12519,1,0,0
12520,1,2,0
12521,2,1,0
12522,1,0,0
12523,0,1,0
12524,2,0,0
12525,3,1,0
12526,0,1,0
12527,2,1,0
12528,1,0,0
12529,2,8,1
12530,0,1,0
12533,0,1,0
12534,0,1,0
12535,0,1,0
12536,1,2,0
12537,1,0,0
12538,1,2,0
12539,0,2,0
12540,1,0,0
12541,2,2,0
12542,0,2,0
12544,0,12,0
12546,1,0,0
12550,0,1,0
12551,1,0,0
12553,0,1,0
12554,0,1,0
12555,2,0,0
12556,1,1,0
12557,0,1,0
12558,0,1,0
12559,1,1,0
12560,2,0,0
12562,1,0,0
12563,1,0,0
12564,2,0,0
12565,1,2,0
12566,1,1,0
12568,1,0,0
12569,1,0,0
12570,1,0,0
12572,0,1,0
12573,1,2,0
12574,1,0,0
12575,0,2,0
12576,1,1,0
12577,0,1,0
12579,0,4,0
12580,1,0,0
12582,1,5,0
12583,0,1,0
12585,2,1,0
12586,0,1,0
12587,0,5,0
12589,0,1,0
12590,0,2,0
12591,0,1,0
12593,1,0,0
12594,1,0,0
12597,3,1,0
12598,1,1,0
12599,0,1,0
12600,1,1,0
12602,3,0,1
12604,2,1,0
12605,0,1,0
12606,2,1,0
12607,6,0,0
12608,1,2,0
12609,0,1,0
12610,8,0,0
12611,0,1,1
12613,0,1,0
12615,3,0,0
12616,2,0,0
12617,1,1,0
12618,1,1,0
12619,1,0,0
12621,1,0,0
12626,0,2,0
12628,3,0,0
12629,2,3,0
12630,0,5,0
12631,0,2,0
12632,2,4,0
12634,0,1,0
12635,1,1,0
12636,0,1,0
12637,0,1,0
12638,1,0,0
12640,2,3,0
12641,10,4,0
12642,6,2,0
12643,3,0,0
12644,7,1,0
12645,4,15,0
12646,7,1,0
12647,14,0,0
12648,5,2,0
12649,5,2,0
12650,5,0,0
12651,6,1,0
12652,12,0,0
12653,2,1,0
12654,2,1,0
12655,2,1,0
12656,3,0,0
12657,1,1,0
12658,1,0,0
12659,2,0,0
12660,6,0,0
12661,3,0,0
12662,1,0,0
12663,2,0,0
12664,1,0,1
12665,1,0,0
12666,0,1,0
12667,17,3,0
12668,1,2,0
12669,3,2,0
12670,2,1,0
12671,1,5,0
12672,2,8,0
12673,0,4,0
12674,1,1,0
12675,1,3,0
12676,11,1,0
12677,0,2,0
12678,2,1,0
12679,0,2,0
12680,1,5,0
12681,0,8,0
12682,1,0,0
12683,0,2,0
12684,6,13,0
12685,0,2,0
12686,0,3,0
12687,1,2,0
12688,3,0,0
12690,3,2,0
12691,4,1,0
12692,1,0,0
12693,3,1,0
12695,11,2,0
12696,9,1,0
12697,3,2,0
12698,1,2,0
12699,2,2,0
12700,0,4,0
12701,1,0,0
12703,0,1,0
12704,1,2,0
12705,1,0,0
12706,0,4,0
12707,0,1,0
12708,17,3,0
12709,0,2,0
12710,0,1,0
12712,0,3,0
12713,1,0,0
12714,5,1,0
12715,2,1,0
12716,9,0,0
12717,2,3,0
12718,1,1,0
12721,2,2,0
12722,1,0,0
12723,1,2,0
12724,3,0,0
12725,0,3,0
12726,1,0,0
12727,0,3,0
12728,1,1,0
12729,0,3,0
12731,0,2,0
12732,1,2,0
12733,3,2,0
12735,2,2,0
12736,1,1,0
12737,3,1,0
12738,0,0,1
12739,1,0,0
12740,2,0,0
12741,0,1,0
12743,1,1,0
12744,1,2,0
12746,2,1,0
12748,1,0,0
12749,0,4,0
12750,0,1,0
12751,0,3,0
12752,9,1,0
12753,0,3,0
12754,1,0,0
12755,0,1,1
12756,2,1,0
12758,0,3,1
