in,per_rank,accesses,reads,writes
129952,18,2,1,1
92920,18,2,2,0
281296,18,2,1,1
478496,18,2,1,1
2361800,18,2,2,0
285328,18,2,1,1
281600,18,2,2,0
4182624,18,2,1,1
209096,18,2,1,1
596200,18,2,1,1
2311784,18,2,1,1
457520,18,2,2,0
2273736,18,2,1,1
1755984,18,2,0,2
577864,18,2,1,1
440008,18,2,2,0
263376,18,2,1,1
701424,18,2,1,1
3934184,18,2,1,1
360856,18,2,0,2
2443488,18,2,0,2
954976,18,2,1,1
787832,18,2,0,2
1643688,18,2,1,1
1096656,18,2,1,1
980808,18,2,1,1
228424,18,2,1,1
191944,18,2,2,0
467776,18,2,2,0
5596920,18,2,1,1
765832,18,2,0,2
660040,18,2,1,1
209424,18,2,0,2
1060176,18,2,1,1
1869256,18,2,0,2
243408,18,2,2,0
793832,18,2,0,2
1464912,18,2,2,0
254976,18,2,1,1
458512,18,2,1,1
3248240,18,2,1,1
180984,18,2,1,1
3518032,18,2,0,2
6784352,18,2,2,0
517320,18,2,2,0
1251592,18,2,1,1
205528,18,2,0,2
228944,18,2,1,1
919544,18,2,1,1
652864,18,2,2,0
768584,18,2,1,1
185296,18,2,1,1
127760,18,2,1,1
323800,18,2,0,2
6365224,18,2,1,1
378816,18,2,1,1
832952,18,2,2,0
121264,18,2,1,1
649104,18,2,1,1
3869040,18,2,1,1
286336,18,2,1,1
175320,18,2,1,1
170376,18,2,2,0
100608,18,2,0,2
269200,18,2,0,2
1510968,18,2,1,1
1038520,18,2,0,2
287840,18,2,1,1
854136,18,2,2,0
1514880,18,2,1,1
4148808,18,2,1,1
48424,18,2,1,1
260168,18,2,2,0
210784,18,2,2,0
448384,18,2,2,0
285680,18,2,0,2
431120,18,2,1,1
397168,18,2,0,2
386160,18,2,1,1
653248,18,2,0,2
121824,18,2,2,0
285640,18,2,2,0
199784,18,2,1,1
5272808,18,2,2,0
320976,18,2,2,0
2426304,18,2,1,1
297456,18,2,1,1
966584,18,2,1,1
92320,18,2,1,1
678608,18,2,1,1
746616,18,2,1,1
103792,18,2,1,1
937536,18,2,2,0
337584,18,2,2,0
549912,18,2,2,0
714912,18,2,2,0
357760,18,2,1,1
1349584,18,2,1,1
2095888,18,2,0,2
3162312,18,2,0,2
787624,18,2,1,1
3589256,18,2,1,1
1363144,18,2,0,2
263856,18,2,1,1
363320,18,2,0,2
91848,18,2,2,0
1576672,18,2,2,0
798624,18,2,1,1
666120,18,2,2,0
4438520,18,2,0,2
3336584,18,2,0,2
312472,18,2,0,2
294072,18,2,0,2
1562728,18,2,1,1
247792,18,2,1,1
2756872,18,2,0,2
1006496,18,2,1,1
225344,18,2,1,1
361264,18,2,0,2
7271992,18,2,1,1
461000,18,2,0,2
171040,18,2,2,0
241864,18,2,1,1
2406496,18,2,1,1
2507200,18,2,2,0
983248,18,2,2,0
4961032,18,2,1,1
559856,18,2,2,0
527160,18,2,1,1
134208,18,2,1,1
3178872,18,2,2,0
299568,18,2,1,1
883784,18,2,1,1
628680,18,2,1,1
445968,18,2,1,1
403416,18,2,1,1
243680,18,2,1,1
997272,18,2,1,1
797808,18,2,1,1
3465056,18,2,1,1
395376,18,2,2,0
1790032,18,2,1,1
235288,18,2,1,1
725368,18,2,2,0
155160,18,2,1,1
331720,18,2,0,2
7389016,18,2,2,0
1773840,18,2,1,1
4469752,18,2,1,1
514448,18,2,1,1
240104,18,2,2,0
226136,18,2,2,0
457416,18,2,1,1
314528,18,2,1,1
71760,18,2,0,2
652448,18,2,0,2
977328,18,2,0,2
4595144,18,2,1,1
704360,18,2,1,1
143696,18,2,2,0
1041520,18,2,0,2
82720,18,2,0,2
712552,18,2,2,0
148600,18,2,0,2
500024,18,2,0,2
467240,18,2,0,2
431360,18,2,1,1
135952,18,2,0,2
1179104,18,2,2,0
951216,18,2,0,2
4998728,18,2,1,1
4370624,18,2,1,1
2873800,18,2,0,2
2637248,18,2,1,1
510696,18,2,1,1
318624,18,2,0,2
1250200,18,2,2,0
80760,18,2,0,2
300464,18,2,1,1
224464,18,2,1,1
615760,18,2,2,0
185032,18,2,1,1
764944,18,2,2,0
273440,18,2,2,0
3292784,18,2,2,0
98568,18,2,0,2
113408,18,2,1,1
332088,18,2,0,2
2251496,18,2,0,2
1221904,18,2,0,2
242616,18,2,1,1
180000,18,2,0,2
303712,18,2,0,2
536872,18,2,1,1
983480,18,2,2,0
545792,18,2,2,0
84680,18,2,2,0
182832,18,2,0,2
144504,18,2,2,0
122528,18,2,1,1
3414056,18,2,0,2
541312,18,2,2,0
7616928,18,2,1,1
150312,18,2,2,0
78816,18,2,1,1
980400,18,2,1,1
8122952,18,2,1,1
601928,18,2,2,0
362664,18,2,1,1
2254720,18,2,2,0
866216,18,2,1,1
328808,18,2,1,1
2809560,18,2,2,0
271192,18,2,1,1
97664,18,2,1,1
3293528,18,2,1,1
606512,18,2,1,1
1308200,18,2,0,2
662848,18,2,2,0
101344,18,2,1,1
1550464,18,2,1,1
213440,18,2,1,1
1460312,18,2,1,1
597776,18,2,1,1
523560,18,2,0,2
1272952,18,2,1,1
457016,18,2,0,2
648616,18,2,1,1
325408,18,2,1,1
1601904,18,2,1,1
476464,18,2,2,0
1229448,18,2,2,0
884784,18,2,0,2
332680,18,2,1,1
1121544,18,2,1,1
1064344,18,2,1,1
4589024,18,2,0,2
1426608,18,2,1,1
3921552,18,2,1,1
3120840,18,2,2,0
712440,18,2,2,0
118720,18,2,1,1
74104,18,2,1,1
708016,18,2,0,2
743264,18,2,2,0
296016,18,2,0,2
189824,18,2,2,0
521480,18,2,0,2
741192,18,2,1,1
479760,18,2,0,2
938800,18,2,2,0
441232,18,2,1,1
624744,18,2,0,2
167440,18,2,2,0
2523568,18,2,1,1
822328,18,2,2,0
511728,18,2,0,2
1770496,18,2,1,1
64336,18,2,0,2
515720,18,2,1,1
552112,18,2,0,2
586840,18,2,1,1
113872,18,2,2,0
496352,18,2,1,1
543112,18,2,2,0
2464608,18,2,1,1
1205608,18,2,1,1
95184,18,2,0,2
338584,18,2,1,1
192568,18,2,1,1
49080,18,2,0,2
3311200,18,2,1,1
607088,18,2,1,1
1351704,18,2,1,1
209760,18,2,0,2
2192768,18,2,2,0
942464,18,2,1,1
1766824,18,2,2,0
854208,18,2,2,0
599552,18,2,0,2
3082216,18,2,1,1
76696,18,2,0,2
824592,18,2,1,1
156400,18,2,1,1
155008,18,2,2,0
405568,18,2,1,1
524728,18,2,1,1
626328,18,2,0,2
942512,18,2,0,2
339184,18,2,2,0
460232,18,2,1,1
216584,18,2,1,1
6432600,18,2,0,2
415728,18,2,1,1
346784,18,2,1,1
251448,18,2,1,1
785264,18,2,1,1
870280,18,2,1,1
883760,18,2,1,1
241280,18,2,1,1
248104,18,2,0,2
759696,18,2,1,1
91680,18,2,1,1
2495600,18,2,2,0
1864856,18,2,0,2
622120,18,2,1,1
1400192,18,2,0,2
1089768,18,2,1,1
481992,18,2,0,2
2259600,18,2,1,1
285360,18,2,1,1
505096,18,2,1,1
1811600,18,2,1,1
254288,18,2,0,2
2868056,18,2,0,2
1311080,18,2,1,1
1196824,18,2,1,1
191784,18,2,0,2
1270136,18,2,0,2
203800,18,2,0,2
3951000,18,2,0,2
688424,18,2,1,1
115648,18,2,1,1
703448,18,2,2,0
931472,18,2,2,0
804168,18,2,2,0
202320,18,2,0,2
509176,18,2,1,1
789208,18,2,0,2
160760,18,2,2,0
3930048,18,2,1,1
317016,18,2,1,1
2372952,18,2,1,1
572664,18,2,1,1
343280,18,2,2,0
3425024,18,2,2,0
3385520,18,2,1,1
456088,18,2,2,0
3123440,18,2,1,1
4116208,18,2,0,2
305728,18,2,1,1
50776,18,2,2,0
7530664,18,2,0,2
412256,18,2,0,2
935872,18,2,0,2
1419368,18,2,1,1
354152,18,2,1,1
571800,18,2,1,1
1258784,18,2,0,2
1064112,18,2,1,1
1752240,18,2,1,1
916536,18,2,1,1
7236064,18,2,1,1
529480,18,2,0,2
322288,18,2,2,0
1115464,18,2,0,2
2050104,18,2,0,2
137784,18,2,0,2
334152,18,2,0,2
117576,18,2,1,1
617632,18,2,1,1
798936,18,2,1,1
565432,18,2,0,2
356984,18,2,0,2
313120,18,2,0,2
829472,18,2,1,1
7254136,18,2,1,1
1150072,18,2,1,1
288552,18,2,0,2
1070408,18,2,0,2
2307896,18,2,1,1
535288,18,2,2,0
710160,18,2,0,2
399464,18,2,0,2
579752,18,2,1,1
146928,18,2,1,1
4253488,18,2,1,1
436440,18,2,0,2
128192,18,2,0,2
540904,18,2,1,1
391184,18,2,2,0
1787528,18,2,1,1
1281952,18,2,1,1
1060784,18,2,2,0
588664,18,2,1,1
7437792,18,2,2,0
2716952,18,2,0,2
126600,18,2,1,1
496072,18,2,0,2
595888,18,2,0,2
468096,18,2,1,1
2226288,18,2,1,1
992720,18,2,1,1
1268744,18,2,1,1
3711880,18,2,2,0
190560,18,2,1,1
438336,18,2,1,1
225096,18,2,1,1
721184,18,2,1,1
498208,18,2,2,0
392016,18,2,1,1
100808,18,2,2,0
158824,18,2,0,2
300824,18,2,1,1
609144,18,2,2,0
126632,18,2,2,0
389008,18,2,1,1
113144,18,2,0,2
326216,18,2,0,2
877304,18,2,2,0
2571608,18,2,0,2
299936,18,2,2,0
398960,18,2,2,0
2504376,18,2,2,0
4034488,18,2,0,2
2058464,18,2,1,1
460184,18,2,0,2
185280,18,2,1,1
78320,18,2,1,1
851704,18,2,1,1
272296,18,2,1,1
1140296,18,2,0,2
2457440,18,2,1,1
3526464,18,2,1,1
550024,18,2,1,1
677736,18,2,1,1
330888,18,2,1,1
95040,18,2,1,1
455440,18,2,1,1
161208,18,2,1,1
2135184,18,2,1,1
332392,18,2,0,2
1830712,18,2,1,1
133368,18,2,1,1
4523096,18,2,1,1
1651136,18,2,2,0
1586744,18,2,1,1
186360,18,2,1,1
1102664,18,2,0,2
665432,18,2,2,0
402640,18,2,1,1
1149960,18,2,2,0
919176,18,2,0,2
3206568,18,2,1,1
475128,18,2,0,2
293160,18,2,2,0
716560,18,2,0,2
267376,18,2,1,1
164024,18,2,2,0
151056,18,2,0,2
6651648,18,2,0,2
344032,18,2,0,2
1890496,18,2,0,2
839320,18,2,1,1
400560,18,2,2,0
4321536,18,2,1,1
6752440,18,2,0,2
666336,18,2,1,1
552744,18,2,2,0
64000,18,2,2,0
5378880,18,2,0,2
200400,18,2,2,0
322224,18,2,0,2
359416,18,2,2,0
306296,18,2,1,1
3535056,18,2,1,1
956840,18,2,0,2
581712,18,2,2,0
213296,18,2,0,2
4861848,18,2,2,0
896280,18,2,0,2
791768,18,2,0,2
521888,18,2,1,1
85152,18,2,1,1
373712,18,2,0,2
379936,18,2,0,2
110152,18,2,2,0
423048,18,2,1,1
266544,18,2,1,1
2365680,18,2,0,2
74840,18,2,1,1
329912,18,2,1,1
7041408,18,2,1,1
330240,18,2,0,2
141408,18,2,1,1
2684384,18,2,1,1
667096,18,2,1,1
311560,18,2,0,2
3211856,18,2,0,2
118728,18,2,2,0
114864,18,2,2,0
121224,18,2,0,2
144112,18,2,1,1
261360,18,2,1,1
156824,18,2,0,2
304448,18,2,1,1
486888,18,2,1,1
258880,18,2,2,0
470904,18,2,2,0
2324376,18,2,0,2
3881824,18,2,1,1
693536,18,2,0,2
554680,18,2,1,1
115808,18,2,1,1
330688,18,2,1,1
118448,18,2,2,0
2228448,18,2,1,1
151888,18,2,1,1
2810016,18,2,1,1
5009576,18,2,1,1
129792,18,2,2,0
368744,18,2,2,0
584264,18,2,1,1
679936,18,2,2,0
1953912,18,2,0,2
312720,18,2,1,1
7875160,18,2,1,1
418760,18,2,1,1
160400,18,2,1,1
144144,18,2,1,1
191120,18,2,1,1
3970368,18,2,1,1
134832,18,2,0,2
238432,18,2,1,1
1679224,18,2,0,2
5700304,18,2,1,1
317344,18,2,0,2
137448,18,2,2,0
1866432,18,2,1,1
729016,18,2,2,0
298824,18,2,2,0
394280,18,2,1,1
165856,18,2,2,0
553272,18,2,2,0
3384184,18,2,2,0
528744,18,2,0,2
1619712,18,2,0,2
168248,18,2,2,0
477200,18,2,1,1
4757704,18,2,1,1
718760,18,2,2,0
753456,18,2,0,2
186320,18,2,1,1
141608,18,2,1,1
1316376,18,2,2,0
201072,18,2,1,1
148840,18,2,0,2
610216,18,2,1,1
448992,18,2,1,1
2658832,18,2,1,1
117784,18,2,2,0
4683192,18,2,1,1
229264,18,2,2,0
936136,18,2,1,1
4963192,18,2,1,1
133440,18,2,0,2
3436864,18,2,1,1
1312728,18,2,0,2
91320,18,2,1,1
714008,18,2,0,2
1989968,18,2,0,2
367912,18,2,1,1
2636784,18,2,0,2
1119792,18,2,1,1
82512,18,2,1,1
248872,18,2,0,2
1645400,18,2,2,0
585760,18,2,1,1
224472,18,2,1,1
2029632,18,2,1,1
479200,18,2,2,0
1028584,18,2,2,0
447552,18,2,1,1
369640,18,2,0,2
82640,18,2,1,1
416048,18,2,1,1
851456,18,2,1,1
737488,18,2,1,1
292472,18,2,2,0
154632,18,2,1,1
530800,18,2,0,2
6525136,18,2,1,1
431320,18,2,1,1
292512,18,2,0,2
2410512,18,2,1,1
1818712,18,2,0,2
3165296,18,2,1,1
318216,18,2,1,1
490496,18,2,0,2
117320,18,2,1,1
6626760,18,2,0,2
7291608,18,2,1,1
1380616,18,2,2,0
4605688,18,2,1,1
366552,18,2,2,0
892560,18,2,2,0
3004840,18,2,0,2
126904,18,2,0,2
452888,18,2,0,2
3015800,18,2,2,0
421728,18,2,2,0
461496,18,2,2,0
340784,18,2,1,1
3573448,18,2,2,0
792168,18,2,1,1
759152,18,2,0,2
376536,18,2,0,2
620408,18,2,0,2
1230184,18,2,1,1
1019608,18,2,2,0
1974136,18,2,2,0
134296,18,2,1,1
1238480,18,2,2,0
1626104,18,2,1,1
466928,18,2,2,0
282896,18,2,1,1
989624,18,2,1,1
426840,18,2,0,2
3897336,18,2,1,1
190760,18,2,1,1
383424,18,2,1,1
512448,18,2,1,1
297840,18,2,1,1
60352,18,2,1,1
440056,18,2,2,0
296728,18,2,0,2
96416,18,2,2,0
7063744,18,2,1,1
478096,18,2,1,1
727464,18,2,0,2
961752,18,2,1,1
596744,18,2,1,1
8247856,18,2,0,2
168872,18,2,1,1
2161504,18,2,1,1
546856,18,2,0,2
4461856,18,2,1,1
241416,18,2,2,0
107008,18,2,1,1
127784,18,2,0,2
803104,18,2,1,1
2555272,18,2,1,1
170224,18,2,1,1
538704,18,2,1,1
421904,18,2,2,0
394704,18,2,0,2
114168,18,2,0,2
1595480,18,2,1,1
6561592,18,2,1,1
3246816,18,2,1,1
592576,18,2,2,0
6387720,18,2,1,1
148968,18,2,2,0
501272,18,2,0,2
312248,18,2,1,1
270520,18,2,0,2
691376,18,2,1,1
6381152,18,2,1,1
397640,18,2,0,2
824480,18,2,1,1
1168504,18,2,1,1
145672,18,2,0,2
556280,18,2,1,1
274296,18,2,0,2
942864,18,2,1,1
364680,18,2,1,1
729048,18,2,2,0
651656,18,2,1,1
1163872,18,2,1,1
2479800,18,2,1,1
217632,18,2,0,2
293416,18,2,1,1
2417704,18,2,0,2
185824,18,2,1,1
1684968,18,2,1,1
898152,18,2,2,0
1009352,18,2,1,1
842152,18,2,1,1
334632,18,2,0,2
6784040,18,2,1,1
152080,18,2,1,1
915104,18,2,0,2
596752,18,2,1,1
985720,18,2,1,1
2216720,18,2,1,1
524896,18,2,2,0
1195160,18,2,1,1
2418208,18,2,0,2
555752,18,2,0,2
1271568,18,2,1,1
703112,18,2,0,2
194456,18,2,1,1
1015128,18,2,1,1
5912656,18,2,0,2
4592416,18,2,2,0
1090816,18,2,1,1
2358704,18,2,0,2
111672,18,2,0,2
768568,18,2,1,1
328576,18,2,1,1
351320,18,2,1,1
300296,18,2,0,2
155512,18,2,1,1
498680,18,2,1,1
314448,18,2,2,0
182448,18,2,0,2
323288,18,2,0,2
521632,18,2,0,2
1152160,18,2,1,1
802592,18,2,1,1
182288,18,2,1,1
2238840,18,2,0,2
614216,18,2,1,1
506048,18,2,2,0
642920,18,2,0,2
326176,18,2,0,2
70816,18,2,0,2
1844080,18,2,1,1
1407392,18,2,0,2
309680,18,2,0,2
3277272,18,2,0,2
641680,18,2,2,0
1032416,18,2,1,1
2261648,18,2,0,2
708352,18,2,1,1
396088,18,2,1,1
816928,18,2,1,1
311024,18,2,1,1
1316000,18,2,0,2
3140352,18,2,0,2
8196208,18,2,1,1
114920,18,2,1,1
310064,18,2,1,1
4567488,18,2,1,1
1424936,18,2,0,2
3272464,18,2,0,2
725128,18,2,0,2
241832,18,2,0,2
379344,18,2,1,1
2269816,18,2,1,1
342928,18,2,2,0
575064,18,2,1,1
259888,18,2,1,1
217736,18,2,0,2
346840,18,2,1,1
401128,18,2,1,1
6805048,18,2,2,0
3032200,18,2,0,2
2799864,18,2,1,1
209496,18,2,0,2
931648,18,2,0,2
1777024,18,2,2,0
4340504,18,2,1,1
129032,18,2,2,0
671264,18,2,2,0
646992,18,2,1,1
1646272,18,2,1,1
858016,18,2,1,1
733768,18,2,1,1
114280,18,2,1,1
1230976,18,2,2,0
835000,18,2,1,1
278744,18,2,2,0
494664,18,2,2,0
245448,18,2,1,1
355224,18,2,2,0
5249160,18,2,0,2
814216,18,2,2,0
1531264,18,2,2,0
284600,18,2,1,1
434256,18,2,0,2
373408,18,2,1,1
458784,18,2,0,2
630224,18,2,0,2
345160,18,2,2,0
3131224,18,2,0,2
1033720,18,2,0,2
883024,18,2,2,0
203136,18,2,1,1
250120,18,2,2,0
234760,18,2,1,1
102064,18,2,1,1
5993120,18,2,2,0
164360,18,2,1,1
741352,18,2,0,2
639880,18,2,2,0
600432,18,2,1,1
369824,18,2,0,2
1373152,18,2,1,1
1461200,18,2,1,1
175952,18,2,1,1
794544,18,2,2,0
1451440,18,2,0,2
667576,18,2,1,1
255568,18,2,0,2
688392,18,2,0,2
936944,18,2,0,2
434448,18,2,0,2
842312,18,2,2,0
225200,18,2,2,0
2536320,18,2,0,2
129936,18,2,0,2
658952,18,2,1,1
361544,18,2,0,2
760224,18,2,1,1
528928,18,2,2,0
147400,18,2,1,1
774984,18,2,0,2
924688,18,2,2,0
2088176,18,2,2,0
117192,18,2,1,1
161952,18,2,0,2
389576,18,2,1,1
452696,18,2,2,0
1667352,18,2,1,1
418112,18,2,2,0
254360,18,2,1,1
1364040,18,2,1,1
1525512,18,2,1,1
5005960,18,2,1,1
792416,18,2,2,0
857824,18,2,1,1
653704,18,2,2,0
5524040,18,2,1,1
957736,18,2,2,0
5073232,18,2,1,1
950656,18,2,1,1
364192,18,2,1,1
825224,18,2,1,1
2172088,18,2,0,2
1165368,18,2,2,0
652464,18,2,1,1
4801944,18,2,1,1
1054608,18,2,1,1
821720,18,2,1,1
2010080,18,2,2,0
872696,18,2,1,1
380824,18,2,1,1
378784,18,2,2,0
94000,18,2,2,0
165776,18,2,1,1
235920,18,2,2,0
747152,18,2,2,0
1028336,18,2,2,0
1268136,18,2,0,2
2206392,18,2,0,2
1047320,18,2,0,2
313632,18,2,2,0
324936,18,2,0,2
151512,18,2,1,1
6724552,18,2,1,1
384848,18,2,0,2
6422280,18,2,2,0
475856,18,2,1,1
478152,18,2,1,1
420912,18,2,1,1
521584,18,2,2,0
491752,18,2,1,1
169992,18,2,0,2
207376,18,2,0,2
284240,18,2,1,1
582440,18,2,1,1
378608,18,2,1,1
164064,18,2,1,1
4203328,18,2,1,1
307144,18,2,1,1
2035640,18,2,2,0
151264,18,2,2,0
137904,18,2,2,0
777672,18,2,1,1
296776,18,2,1,1
89264,18,2,0,2
3831720,18,2,1,1
608376,18,2,2,0
66736,18,2,0,2
540544,18,2,2,0
168808,18,2,2,0
171224,18,2,2,0
4954224,18,2,1,1
1539888,18,2,1,1
1412344,18,2,0,2
4579720,18,2,1,1
191856,18,2,2,0
1032936,18,2,1,1
1129264,18,2,1,1
711432,18,2,1,1
2184952,18,2,1,1
1472744,18,2,0,2
41896,18,2,1,1
3711360,18,2,1,1
1348648,18,2,1,1
3170880,18,2,0,2
557488,18,2,0,2
2620120,18,2,1,1
2308472,18,2,0,2
3037944,18,2,0,2
477176,18,2,2,0
2865320,18,2,2,0
166816,18,2,1,1
294264,18,2,1,1
1412560,18,2,0,2
1783744,18,2,2,0
1184712,18,2,2,0
87432,18,2,0,2
731720,18,2,0,2
130024,18,2,1,1
974352,18,2,1,1
432464,18,2,1,1
848992,18,2,1,1
273856,18,2,1,1
954040,18,2,1,1
843240,18,2,0,2
352960,18,2,0,2
565424,18,2,1,1
853040,18,2,1,1
150192,18,2,2,0
86984,18,2,1,1
2549120,18,2,1,1
5516872,18,2,2,0
528896,18,2,1,1
518280,18,2,1,1
797080,18,2,1,1
1256240,18,2,2,0
174744,18,2,1,1
1662328,18,2,1,1
400416,18,2,0,2
171584,18,2,0,2
1672592,18,2,1,1
342416,18,2,0,2
728696,18,2,1,1
432184,18,2,2,0
165304,18,2,0,2
3473936,18,2,1,1
1140136,18,2,1,1
627424,18,2,0,2
275008,18,2,2,0
1872872,18,2,0,2
2932504,18,2,1,1
2892664,18,2,1,1
146048,18,2,2,0
748424,18,2,1,1
556720,18,2,0,2
1805552,18,2,2,0
707704,18,2,0,2
226448,18,2,0,2
1578488,18,2,1,1
196592,18,2,2,0
151792,18,2,2,0
641296,18,2,1,1
124536,18,2,0,2
504240,18,2,1,1
99536,18,2,2,0
135528,18,2,1,1
135120,18,2,1,1
947504,18,2,1,1
144864,18,2,0,2
269992,18,2,0,2
1336800,18,2,1,1
926744,18,2,1,1
403096,18,2,2,0
1224920,18,2,2,0
1695072,18,2,1,1
171288,18,2,1,1
646424,18,2,1,1
1586064,18,2,1,1
2455424,18,2,2,0
806672,18,2,1,1
3467568,18,2,1,1
6681248,18,2,0,2
698112,18,2,2,0
6618072,18,2,1,1
229672,18,2,1,1
241480,18,2,2,0
298752,18,2,1,1
3325624,18,2,2,0
1043280,18,2,1,1
254568,18,2,1,1
2041336,18,2,2,0
210056,18,2,0,2
175224,18,2,1,1
406088,18,2,1,1
769608,18,2,0,2
2055104,18,2,1,1
2279672,18,2,0,2
3713328,18,2,1,1
834344,18,2,2,0
317720,18,2,1,1
257992,18,2,1,1
5061952,18,2,0,2
1298648,18,2,0,2
186584,18,2,1,1
305736,18,2,2,0
432944,18,2,1,1
858488,18,2,1,1
337872,18,2,0,2
277296,18,2,1,1
514816,18,2,0,2
1487288,18,2,2,0
378960,18,2,1,1
317688,18,2,1,1
259904,18,2,1,1
3385664,18,2,2,0
1749952,18,2,1,1
1233176,18,2,0,2
167240,18,2,1,1
1613096,18,2,0,2
462576,18,2,1,1
506168,18,2,1,1
317176,18,2,1,1
203008,18,2,2,0
196616,18,2,1,1
816120,18,2,0,2
207752,18,2,2,0
1272064,18,2,1,1
2147920,18,2,2,0
531024,18,2,1,1
288424,18,2,2,0
327224,18,2,1,1
1867832,18,2,1,1
1150216,18,2,1,1
6850808,18,2,0,2
433280,18,2,0,2
175760,18,2,0,2
95392,18,2,2,0
5679800,18,2,1,1
3649120,18,2,1,1
250064,18,2,2,0
121856,18,2,2,0
456488,18,2,1,1
321328,18,2,0,2
1049240,18,2,1,1
3911760,18,2,1,1
117848,18,2,1,1
147632,18,2,1,1
548040,18,2,2,0
1688920,18,2,0,2
2383864,18,2,0,2
3233696,18,2,2,0
832768,18,2,0,2
143688,18,2,1,1
1005952,18,2,2,0
509608,18,2,1,1
244112,18,2,0,2
386488,18,2,1,1
3781808,18,2,1,1
862464,18,2,1,1
205744,18,2,1,1
189936,18,2,1,1
155640,18,2,1,1
544616,18,2,2,0
564768,18,2,1,1
203296,18,2,1,1
352336,18,2,2,0
83712,18,2,0,2
1357624,18,2,1,1
141824,18,2,1,1
409432,18,2,1,1
1782328,18,2,0,2
6254176,18,2,1,1
2691384,18,2,2,0
813600,18,2,1,1
1438832,18,2,2,0
283688,18,2,1,1
228592,18,2,1,1
236832,18,2,1,1
811232,18,2,1,1
3568232,18,2,2,0
76256,18,2,2,0
930664,18,2,2,0
563536,18,2,1,1
836096,18,2,1,1
724776,18,2,1,1
438496,18,2,2,0
127752,18,2,1,1
447440,18,2,1,1
207880,18,2,0,2
2701952,18,2,1,1
3061528,18,2,1,1
155400,18,2,1,1
2770384,18,2,1,1
338784,18,2,1,1
1236360,18,2,0,2
523104,18,2,2,0
243128,18,2,2,0
161776,18,2,2,0
321488,18,2,1,1
1908152,18,2,1,1
3335984,18,2,1,1
209440,18,2,2,0
1198040,18,2,2,0
7025256,18,2,1,1
1149784,18,2,2,0
99720,18,2,1,1
1160976,18,2,1,1
561200,18,2,1,1
184672,18,2,2,0
5233264,18,2,2,0
568592,18,2,2,0
138880,18,2,1,1
94224,18,2,1,1
79544,18,2,1,1
545736,18,2,1,1
139552,18,2,2,0
381144,18,2,0,2
127456,18,2,1,1
2154720,18,2,1,1
3110848,18,2,1,1
1374216,18,2,0,2
199480,18,2,2,0
628000,18,2,1,1
925680,18,2,1,1
1030368,18,2,1,1
2072504,18,2,2,0
219928,18,2,2,0
2077648,18,2,1,1
5099024,18,2,1,1
3065504,18,2,0,2
269520,18,2,1,1
851896,18,2,2,0
7565288,18,2,2,0
273624,18,2,1,1
118944,18,2,0,2
738488,18,2,1,1
1160704,18,2,2,0
342120,18,2,1,1
1187048,18,2,2,0
2551768,18,2,0,2
164288,18,2,1,1
625248,18,2,1,1
2152960,18,2,1,1
568240,18,2,1,1
4297456,18,2,0,2
312648,18,2,1,1
1425776,18,2,1,1
1532104,18,2,1,1
1169520,18,2,1,1
2015656,18,2,0,2
169856,18,2,0,2
111720,18,2,2,0
529688,18,2,2,0
193896,18,2,1,1
238880,18,2,1,1
166400,18,2,0,2
133384,18,2,1,1
450624,18,2,1,1
135800,18,2,1,1
704304,18,2,1,1
570904,18,2,0,2
606800,18,2,2,0
854976,18,2,0,2
395760,18,2,0,2
160520,18,2,0,2
455960,18,2,2,0
333328,18,2,1,1
653936,18,2,1,1
213776,18,2,0,2
713480,18,2,2,0
155976,18,2,1,1
728544,18,2,1,1
496920,18,2,0,2
3285784,18,2,0,2
445704,18,2,0,2
3845568,18,2,1,1
225288,18,2,2,0
412728,18,2,0,2
636048,18,2,2,0
161744,18,2,0,2
348696,18,2,0,2
74712,18,2,1,1
674352,18,2,2,0
279648,18,2,1,1
231280,18,2,2,0
937984,18,2,0,2
497480,18,2,1,1
214584,18,2,0,2
3609680,18,2,1,1
1341576,18,2,1,1
80368,18,2,1,1
4910096,18,2,1,1
422368,18,2,2,0
933216,18,2,1,1
4787712,18,2,1,1
273032,18,2,2,0
718184,18,2,1,1
317248,18,2,2,0
465664,18,2,1,1
4527264,18,2,0,2
5966304,18,2,0,2
1274112,18,2,0,2
344072,18,2,0,2
612448,18,2,2,0
2028168,18,2,0,2
1512176,18,2,1,1
2552848,18,2,1,1
618320,18,2,1,1
1089376,18,2,0,2
303456,18,2,1,1
316072,18,2,0,2
113968,18,2,0,2
1735568,18,2,1,1
1097832,18,2,2,0
100144,18,2,1,1
1584976,18,2,1,1
82336,18,2,2,0
394608,18,2,1,1
468736,18,2,1,1
195256,18,2,0,2
194464,18,2,0,2
406544,18,2,1,1
211080,18,2,2,0
254896,18,2,2,0
1138512,18,2,1,1
322856,18,2,0,2
1958976,18,2,0,2
1148080,18,2,0,2
2345232,18,2,1,1
1660304,18,2,1,1
793984,18,2,1,1
458200,18,2,1,1
351872,18,2,2,0
270688,18,2,1,1
335816,18,2,2,0
750960,18,2,1,1
931752,18,2,1,1
3094624,18,2,1,1
1410392,18,2,2,0
766664,18,2,1,1
264104,18,2,1,1
4094896,18,2,2,0
219608,18,2,1,1
413888,18,2,1,1
1739056,18,2,1,1
272184,18,2,1,1
373936,18,2,1,1
168224,18,2,1,1
